"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"33771",61,"Private",119684,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,20,"United-States",">50K","Married",1
"19449",38,"Private",242720,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States",">50K","Married",1
"25469",37,"Private",82622,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"11018",65,"Self-emp-not-inc",172906,"Assoc-acdm",12,"Widowed","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States",">50K","Not-in-family",1
"32333",54,"Private",221915,"Prof-school",15,"Never-married","Prof-specialty","Other-relative","White","Female",0,0,65,"United-States","<=50K","Other-relative",0
"29462",36,"Private",176050,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"20957",32,"Private",164243,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"42293",28,"Private",109001,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,38,"United-States",">50K","Married",1
"25775",52,"Private",190333,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"14310",44,"Private",259674,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",5178,0,60,"United-States",">50K","Married",1
"247",35,"Private",143385,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"11068",47,"Private",185870,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"34949",31,"Private",126402,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","Black","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"46148",22,"Private",71864,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Female",0,0,35,"United-States","<=50K","Own-child",0
"2308",48,"Private",193451,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"9043",26,"Local-gov",250551,"HS-grad",9,"Married-civ-spouse","Craft-repair","Own-child","Black","Male",0,0,40,"United-States","<=50K","Own-child",0
"25844",32,"Private",324386,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"38492",54,"State-gov",119565,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"Puerto-Rico",">50K","Married",1
"46570",40,"Private",406811,"HS-grad",9,"Separated","Exec-managerial","Unmarried","White","Female",0,0,40,"Canada","<=50K","Unmarried",0
"1419",55,"Self-emp-inc",298449,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2179,60,"United-States","<=50K","Married",0
"18242",32,"Private",242150,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,38,"United-States","<=50K","Own-child",0
"39634",28,"Private",207513,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,48,"United-States","<=50K","Own-child",0
"48587",34,"Private",356882,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"4310",64,"Private",73413,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"35917",37,"Private",167415,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"12810",27,"State-gov",56365,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,20,"China","<=50K","Married",0
"7096",41,"Private",118768,"Assoc-acdm",12,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,48,"United-States","<=50K","Not-in-family",0
"26524",41,"Private",224799,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"1082",28,"Private",132326,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"4794",30,"Private",159323,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,65,"Canada","<=50K","Unmarried",0
"36800",59,"Private",31782,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"44737",27,"Local-gov",216013,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"31970",46,"Self-emp-not-inc",368561,"Assoc-acdm",12,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"6802",18,"Private",23940,"Some-college",10,"Never-married","Other-service","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"43168",48,"State-gov",171926,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"United-States",">50K","Married",1
"26235",67,"Self-emp-not-inc",354405,"HS-grad",9,"Widowed","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"44411",41,"Local-gov",180096,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"27347",27,"Private",114967,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"27650",22,"Private",214716,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"6831",33,"Local-gov",237298,"Some-college",10,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"48160",61,"Self-emp-inc",148577,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"7532",30,"Self-emp-not-inc",55176,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"United-States","<=50K","Married",0
"11843",45,"Private",174386,"HS-grad",9,"Never-married","Other-service","Other-relative","White","Female",0,0,30,"United-States","<=50K","Other-relative",0
"3893",21,"Private",348092,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"Haiti","<=50K","Not-in-family",0
"37906",41,"Self-emp-inc",125831,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1887,55,"United-States",">50K","Married",1
"40498",21,"State-gov",99199,"Masters",14,"Never-married","Transport-moving","Own-child","White","Male",0,0,15,"United-States","<=50K","Own-child",0
"8541",40,"Self-emp-not-inc",277488,"HS-grad",9,"Separated","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"12590",61,"Local-gov",192085,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,15,"United-States","<=50K","Married",0
"41214",29,"Private",196243,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"8939",70,"Local-gov",127463,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"7727",24,"Private",172232,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,42,"United-States","<=50K","Married",0
"18884",45,"State-gov",37672,"Assoc-voc",11,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"30913",22,"Private",236684,"Assoc-voc",11,"Never-married","Other-service","Own-child","Black","Female",0,0,36,"United-States","<=50K","Own-child",0
"36300",35,"Self-emp-not-inc",185621,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"13981",46,"State-gov",114396,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"8354",44,"Federal-gov",151933,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,1485,40,"United-States",">50K","Married",1
"28474",33,"Self-emp-not-inc",33404,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,65,"United-States",">50K","Not-in-family",1
"48283",51,"Local-gov",108435,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,80,"United-States",">50K","Married",1
"38765",26,"Private",388812,"Some-college",10,"Never-married","Sales","Not-in-family","Black","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"35207",56,"Private",81220,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"Canada","<=50K","Not-in-family",0
"40341",19,"Private",84610,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"3925",50,"State-gov",54342,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"25724",35,"Private",308691,"Masters",14,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States","<=50K","Married",0
"44922",51,"Private",312477,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",3908,0,40,"United-States","<=50K","Married",0
"34079",51,"Private",249339,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"5496",42,"Private",155899,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"25108",41,"Private",156566,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",4386,0,50,"United-States",">50K","Married",1
"38203",38,"Self-emp-inc",187934,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,20,"Poland","<=50K","Married",0
"44110",37,"Self-emp-not-inc",286146,"HS-grad",9,"Married-spouse-absent","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"22477",21,"Private",337766,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"23175",22,"Private",245524,"12th",8,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"13675",25,"Private",144516,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"36395",33,"Private",166961,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"13774",32,"Private",121769,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"35034",29,"Private",242597,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"19763",31,"Private",235389,"7th-8th",4,"Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,30,"Portugal","<=50K","Not-in-family",0
"15985",25,"Private",40915,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"28040",57,"Self-emp-inc",161662,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,60,"United-States",">50K","Married",1
"24569",46,"Private",504725,"5th-6th",3,"Separated","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"Mexico","<=50K","Not-in-family",0
"10822",29,"Private",30069,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,50,"United-States","<=50K","Own-child",0
"4244",41,"Private",205670,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"42051",37,"Private",186808,"HS-grad",9,"Never-married","Sales","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"3037",54,"Private",127704,"7th-8th",4,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"32087",49,"Local-gov",46537,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",594,0,10,"United-States","<=50K","Not-in-family",0
"21862",44,"Private",112517,"Masters",14,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,20,"United-States",">50K","Married",1
"22966",30,"Self-emp-not-inc",281030,"HS-grad",9,"Never-married","Sales","Unmarried","White","Male",0,0,66,"United-States","<=50K","Unmarried",0
"29294",39,"Private",203070,"Assoc-voc",11,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,49,"United-States","<=50K","Married",0
"13595",37,"Private",61518,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"39913",53,"Private",242859,"Some-college",10,"Separated","Adm-clerical","Own-child","White","Male",0,0,40,"Cuba","<=50K","Own-child",0
"493",33,"Private",175856,"11th",7,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"48147",27,"Private",211032,"1st-4th",2,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","Not-in-family",0
"20686",47,"Private",368561,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"36026",57,"Private",29375,"HS-grad",9,"Separated","Sales","Not-in-family","Amer-Indian-Eskimo","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"29553",33,"Local-gov",70164,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Amer-Indian-Eskimo","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"21949",30,"Private",190040,"Bachelors",13,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"47253",41,"Local-gov",33658,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"44777",55,"Private",143372,"HS-grad",9,"Divorced","Sales","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"29804",20,"Federal-gov",225515,"Some-college",10,"Never-married","Tech-support","Own-child","White","Female",0,0,24,"United-States","<=50K","Own-child",0
"6706",28,"Private",70240,"Masters",14,"Never-married","Sales","Own-child","Asian-Pac-Islander","Female",0,0,36,"Philippines","<=50K","Own-child",0
"9177",65,"Private",176279,"Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"8368",43,"Self-emp-not-inc",215896,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,50,"United-States","<=50K","Married",0
"48336",23,"Private",335067,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"48511",22,"Private",254547,"Some-college",10,"Never-married","Exec-managerial","Unmarried","Black","Female",0,0,40,"Jamaica","<=50K","Unmarried",0
"42685",25,"Private",200318,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"35542",29,"Private",54932,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"32951",47,"Private",168232,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1887,45,"United-States",">50K","Married",1
"21379",29,"Private",235168,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"6970",33,"Private",107142,"12th",8,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"48699",20,"Private",227778,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,56,"United-States","<=50K","Not-in-family",0
"43731",54,"Self-emp-not-inc",52634,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"16103",30,"Private",198953,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"47598",50,"Private",421561,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"46986",37,"Private",29145,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"17902",48,"Self-emp-not-inc",58683,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"United-States",">50K","Married",1
"4173",42,"Private",350550,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"23079",49,"Private",235683,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"14660",31,"Private",178664,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"24648",62,"Private",121319,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,40,"United-States",">50K","Married",1
"37829",41,"Self-emp-not-inc",38876,"Assoc-voc",11,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"10473",38,"Self-emp-not-inc",108140,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"United-States","<=50K","Married",0
"3140",57,"Private",278763,"Assoc-voc",11,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Female",0,0,47,"United-States","<=50K","Not-in-family",0
"43837",19,"Private",164123,"11th",7,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"46870",66,"State-gov",71075,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,55,"United-States","<=50K","Not-in-family",0
"3941",32,"Private",280077,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"4396",22,"Private",233923,"Assoc-voc",11,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"22350",33,"Private",382764,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"13617",57,"Private",34366,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"27709",24,"Private",291355,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"38000",22,"Private",153805,"HS-grad",9,"Never-married","Other-service","Unmarried","Other","Male",0,0,20,"Puerto-Rico","<=50K","Unmarried",0
"15026",59,"Private",220896,"Prof-school",15,"Divorced","Other-service","Not-in-family","White","Male",27828,0,60,"United-States",">50K","Not-in-family",1
"5155",39,"Self-emp-inc",170502,"Masters",14,"Divorced","Exec-managerial","Not-in-family","Black","Male",0,0,70,"United-States",">50K","Not-in-family",1
"25725",38,"Private",169672,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"43881",36,"Private",254202,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States","<=50K","Unmarried",0
"47717",53,"Private",53197,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,40,"United-States",">50K","Married",1
"45901",44,"Private",235786,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,45,"United-States",">50K","Married",1
"20514",54,"Private",174865,"9th",5,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"17979",35,"Private",123606,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"8575",43,"Private",279996,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"39881",51,"Federal-gov",254211,"Masters",14,"Widowed","Sales","Unmarried","White","Male",0,0,50,"El-Salvador",">50K","Unmarried",1
"25944",32,"Private",50178,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"30533",69,"Private",141181,"5th-6th",3,"Married-civ-spouse","Adm-clerical","Husband","White","Male",1797,0,40,"United-States","<=50K","Married",0
"28689",71,"State-gov",210673,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,28,"United-States","<=50K","Married",0
"36477",35,"Private",193241,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,38,"United-States","<=50K","Married",0
"14549",42,"Private",220531,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,32,"United-States","<=50K","Married",0
"34261",22,"Private",51362,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,16,"United-States","<=50K","Not-in-family",0
"11238",32,"State-gov",199227,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"39365",42,"Private",289636,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,46,"United-States","<=50K","Married",0
"1655",56,"Self-emp-not-inc",177368,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"20849",32,"Local-gov",168387,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"358",50,"Self-emp-not-inc",165001,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,80,"United-States",">50K","Married",1
"23073",17,"Private",110723,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K","Own-child",0
"21153",25,"Private",366416,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"3274",61,"Federal-gov",91726,"Masters",14,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"33972",31,"Local-gov",50649,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"168",42,"Private",190910,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"2015",28,"Private",107812,"9th",5,"Never-married","Transport-moving","Not-in-family","White","Male",6849,0,35,"United-States","<=50K","Not-in-family",0
"29286",38,"Private",32271,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"2935",52,"Private",48947,"Assoc-voc",11,"Widowed","Other-service","Unmarried","White","Female",0,0,13,"United-States","<=50K","Unmarried",0
"16090",32,"Private",74501,"Masters",14,"Never-married","Sales","Own-child","White","Female",0,0,50,"United-States","<=50K","Own-child",0
"40788",21,"Private",113106,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"20931",48,"Private",398843,"Some-college",10,"Separated","Sales","Unmarried","Black","Female",0,0,35,"United-States","<=50K","Unmarried",0
"48598",23,"Federal-gov",173851,"HS-grad",9,"Never-married","Armed-Forces","Not-in-family","White","Male",0,0,8,"United-States","<=50K","Not-in-family",0
"31022",20,"Private",110998,"Some-college",10,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,30,"United-States","<=50K","Own-child",0
"35306",27,"Private",177057,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"4364",43,"Private",170230,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"12992",39,"Private",34996,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"29835",38,"Private",202683,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"33676",45,"Private",270842,"Some-college",10,"Divorced","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"4895",37,"Private",244803,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"Columbia","<=50K","Married",0
"35728",35,"Self-emp-not-inc",61343,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,90,"United-States","<=50K","Married",0
"15493",49,"Private",241350,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",5178,0,40,"United-States",">50K","Married",1
"40429",62,"Private",195343,"Doctorate",16,"Divorced","Prof-specialty","Unmarried","White","Male",15020,0,50,"United-States",">50K","Unmarried",1
"6142",19,"Private",111836,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"4206",50,"Self-emp-inc",235307,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"2187",39,"Private",312271,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"40768",29,"Federal-gov",37933,"Some-college",10,"Never-married","Adm-clerical","Unmarried","Black","Female",2174,0,40,"United-States","<=50K","Unmarried",0
"26233",33,"State-gov",73296,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",1831,0,40,"United-States","<=50K","Unmarried",0
"25933",34,"Private",188900,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"31312",32,"Private",193285,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"25845",24,"Private",126568,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,33,"United-States","<=50K","Married",0
"35102",57,"Private",104996,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,42,"United-States","<=50K","Not-in-family",0
"29620",36,"Private",163237,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"45799",19,"State-gov",60412,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,15,"United-States","<=50K","Own-child",0
"38779",28,"Private",272913,"10th",6,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,30,"Mexico","<=50K","Married",0
"34052",39,"Self-emp-not-inc",160808,"Some-college",10,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"20914",59,"Private",107833,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1485,40,"United-States",">50K","Married",1
"23023",31,"Private",159187,"HS-grad",9,"Divorced","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"18426",34,"Private",209317,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"Puerto-Rico","<=50K","Married",0
"8990",21,"Private",203715,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"40166",42,"Private",296982,"Some-college",10,"Divorced","Sales","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"26638",29,"Private",160731,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"5086",37,"Private",301614,"Bachelors",13,"Never-married","Machine-op-inspct","Other-relative","White","Male",0,0,40,"United-States","<=50K","Other-relative",0
"26438",28,"Private",362491,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"17830",41,"Private",122381,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,1887,50,"United-States",">50K","Married",1
