"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"17060",43,"Private",226902,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"45325",23,"Private",315065,"Some-college",10,"Never-married","Other-service","Unmarried","White","Male",0,0,35,"Mexico","<=50K","Unmarried",0
"31068",30,"Private",136651,"5th-6th",3,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"15270",57,"Private",178154,"10th",6,"Widowed","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"20513",38,"Self-emp-not-inc",53628,"Assoc-voc",11,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,35,"United-States","<=50K","Unmarried",0
"29391",34,"Private",737315,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"30093",56,"Local-gov",391926,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"23225",63,"Private",102479,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"13135",35,"Self-emp-not-inc",160728,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"1457",35,"Private",114765,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States",">50K","Not-in-family",1
"2346",34,"Private",223212,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"Peru","<=50K","Married",0
"5439",19,"Private",182590,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"25931",39,"Private",43712,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"19564",45,"Private",28035,"Some-college",10,"Never-married","Farming-fishing","Other-relative","White","Male",0,0,50,"United-States","<=50K","Other-relative",0
"28252",33,"Private",143540,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"30615",22,"Private",153323,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,20,"United-States","<=50K","Not-in-family",0
"959",41,"Self-emp-not-inc",134724,"Assoc-voc",11,"Married-civ-spouse","Other-service","Wife","White","Female",3103,0,40,"United-States",">50K","Married",1
"5229",55,"Self-emp-inc",147098,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Male",0,2444,60,"United-States",">50K","Unmarried",1
"30850",38,"Private",32837,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,56,"United-States","<=50K","Unmarried",0
"43978",26,"Private",177147,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"25111",46,"Self-emp-not-inc",342907,"HS-grad",9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,60,"United-States",">50K","Married",1
"11802",52,"Self-emp-not-inc",123727,"HS-grad",9,"Separated","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"7949",49,"Private",80026,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"5473",52,"Private",163948,"9th",5,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"31029",49,"Private",149949,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,1876,40,"United-States","<=50K","Not-in-family",0
"18593",42,"Private",27444,"Some-college",10,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K","Not-in-family",1
"23823",30,"Private",80933,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"2401",23,"Private",97472,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"29199",26,"Private",77698,"Some-college",10,"Married-civ-spouse","Prof-specialty","Wife","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K","Married",0
"22400",22,"Private",72310,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,70,"United-States","<=50K","Not-in-family",0
"5931",29,"Private",87632,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"11344",64,"Private",265786,"5th-6th",3,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"6346",26,"Private",395206,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"2512",52,"Private",188644,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"Mexico","<=50K","Married",0
"271",25,"Private",177221,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,75,"United-States","<=50K","Married",0
"38796",39,"Local-gov",112284,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"4220",55,"Private",188382,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"262",28,"Local-gov",134890,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"29098",31,"Private",182177,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Yugoslavia","<=50K","Married",0
"3862",45,"Self-emp-not-inc",39986,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,1740,56,"United-States","<=50K","Married",0
"286",41,"Private",171234,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,48,"United-States","<=50K","Not-in-family",0
"2008",24,"Private",112137,"Bachelors",13,"Never-married","Sales","Own-child","Asian-Pac-Islander","Female",0,0,50,"South","<=50K","Own-child",0
"11126",29,"State-gov",51461,"Assoc-acdm",12,"Never-married","Tech-support","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"36251",21,"Private",120326,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"4272",32,"State-gov",19513,"Masters",14,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Japan","<=50K","Not-in-family",0
"43081",64,"Federal-gov",341695,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"45825",22,"Private",97508,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,50,"United-States","<=50K","Own-child",0
"43827",36,"Private",227615,"5th-6th",3,"Married-spouse-absent","Craft-repair","Other-relative","White","Male",0,0,32,"Mexico","<=50K","Other-relative",0
"6852",26,"Private",342765,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,50,"United-States","<=50K","Own-child",0
"32391",43,"Private",111895,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"27681",37,"Private",84306,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"32887",45,"Self-emp-not-inc",285335,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,10,"United-States","<=50K","Married",0
"22742",59,"Private",426001,"HS-grad",9,"Married-spouse-absent","Adm-clerical","Unmarried","White","Female",0,0,20,"Puerto-Rico","<=50K","Unmarried",0
"35089",21,"Private",351381,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"6633",30,"Self-emp-inc",191571,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States",">50K","Not-in-family",1
"26798",46,"Private",24728,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,48,"United-States","<=50K","Not-in-family",0
"41003",45,"Self-emp-not-inc",364365,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"3573",47,"Private",177087,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,2444,50,"United-States",">50K","Not-in-family",1
"37157",43,"Private",110556,"HS-grad",9,"Separated","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"21804",27,"Private",29261,"Assoc-acdm",12,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"43162",42,"Private",511068,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"United-States",">50K","Married",1
"37995",35,"Local-gov",38948,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"12494",45,"Private",277434,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"16038",42,"Private",32878,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,42,"United-States",">50K","Married",1
"9706",57,"Private",82676,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,48,"United-States","<=50K","Not-in-family",0
"21311",17,"Private",121037,"12th",8,"Never-married","Sales","Own-child","White","Female",0,0,15,"United-States","<=50K","Own-child",0
"27262",54,"Private",145714,"HS-grad",9,"Married-civ-spouse","Tech-support","Husband","White","Male",7688,0,25,"United-States",">50K","Married",1
"29422",49,"Private",218357,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"440",31,"Private",160594,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,50,"United-States",">50K","Married",1
"3580",38,"Private",61343,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"44149",62,"Self-emp-inc",137354,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"South","<=50K","Married",0
"28958",23,"Private",169104,"Some-college",10,"Never-married","Sales","Own-child","Asian-Pac-Islander","Male",0,0,25,"United-States","<=50K","Own-child",0
"37291",31,"Private",312667,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"45075",35,"Private",149347,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,70,"United-States","<=50K","Not-in-family",0
"11943",67,"Private",127921,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",9386,0,40,"United-States",">50K","Married",1
"38071",34,"Private",226385,"Masters",14,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"37211",40,"Private",237671,"Some-college",10,"Married-civ-spouse","Tech-support","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"9002",47,"Self-emp-not-inc",326292,"Bachelors",13,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"18380",52,"Private",266529,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"25904",24,"State-gov",147147,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,20,"United-States","<=50K","Not-in-family",0
"24665",31,"State-gov",188900,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",3325,0,35,"United-States","<=50K","Not-in-family",0
"48797",66,"Federal-gov",47358,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",3471,0,40,"United-States","<=50K","Married",0
"47465",20,"Private",218962,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"160",38,"Self-emp-inc",93225,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"19904",27,"Private",194472,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"43380",29,"Private",180758,"Assoc-acdm",12,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"16886",35,"Self-emp-not-inc",194404,"Assoc-acdm",12,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"7262",46,"Private",28074,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,89,"United-States",">50K","Married",1
"25754",40,"Private",266084,"Some-college",10,"Divorced","Craft-repair","Other-relative","White","Male",0,0,50,"United-States","<=50K","Other-relative",0
"44897",46,"Local-gov",354962,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"5668",50,"Private",149784,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"47623",29,"Private",342989,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"14892",36,"Private",117381,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"21065",19,"Private",278870,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,16,"United-States","<=50K","Own-child",0
"48746",45,"Self-emp-inc",173664,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"4343",33,"Local-gov",107417,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"43645",62,"State-gov",202056,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",14084,0,40,"United-States",">50K","Not-in-family",1
"40573",68,"Self-emp-not-inc",365020,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40865",45,"Private",98765,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"Canada","<=50K","Unmarried",0
"9991",33,"Private",291414,"11th",7,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"6712",31,"Private",187215,"HS-grad",9,"Never-married","Priv-house-serv","Not-in-family","White","Female",0,0,40,"El-Salvador","<=50K","Not-in-family",0
"33097",26,"Private",343506,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K","Own-child",0
"17484",37,"Private",166497,"Bachelors",13,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"27160",34,"Private",183778,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"16227",66,"Self-emp-not-inc",190160,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States","<=50K","Married",0
"34223",56,"Private",91545,"10th",6,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,36,"United-States","<=50K","Unmarried",0
"28176",44,"Private",174051,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"51",18,"Private",54440,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"17858",38,"Self-emp-not-inc",257250,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,52,"United-States","<=50K","Not-in-family",0
"9377",23,"Private",134045,"Assoc-voc",11,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"33860",27,"Private",311446,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",5178,0,40,"United-States",">50K","Married",1
"39849",48,"Self-emp-inc",51579,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"13932",42,"Private",89003,"Bachelors",13,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"35422",45,"Private",172822,"11th",7,"Divorced","Transport-moving","Not-in-family","White","Male",0,2824,76,"United-States",">50K","Not-in-family",1
"16767",25,"Private",189775,"Some-college",10,"Married-spouse-absent","Adm-clerical","Own-child","Black","Female",0,0,20,"United-States","<=50K","Own-child",0
"22068",43,"Private",361280,"10th",6,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,42,"China","<=50K","Married",0
"41459",27,"Private",173611,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"35788",41,"Private",116825,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"11069",21,"Private",290504,"Some-college",10,"Never-married","Other-service","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"20774",37,"Local-gov",233825,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,50,"United-States",">50K","Married",1
"20913",19,"Private",299050,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"35427",26,"Private",164737,"Some-college",10,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"25921",46,"Private",330087,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"31285",35,"Private",335704,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"34314",53,"Self-emp-not-inc",30008,"10th",6,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,35,"United-States","<=50K","Married",0
"35752",43,"Private",52498,"HS-grad",9,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States",">50K","Unmarried",1
"20804",27,"Private",225291,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"48474",64,"State-gov",104361,"Some-college",10,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,65,"United-States","<=50K","Not-in-family",0
"21272",33,"Self-emp-not-inc",118267,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"38596",25,"Local-gov",190107,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,1719,16,"United-States","<=50K","Own-child",0
"32712",57,"State-gov",254949,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"17310",48,"Private",207848,"10th",6,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"19884",72,"Self-emp-not-inc",52138,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2392,25,"United-States",">50K","Married",1
"39871",54,"Private",115284,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,45,"United-States",">50K","Unmarried",1
"5602",33,"Private",119017,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States","<=50K","Unmarried",0
"29830",42,"Private",212894,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Husband","White","Male",2407,0,40,"United-States","<=50K","Married",0
"34196",33,"Local-gov",242150,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"19400",19,"Private",130431,"5th-6th",3,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,36,"Mexico","<=50K","Not-in-family",0
"1303",37,"State-gov",62428,"Some-college",10,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,15,"United-States","<=50K","Unmarried",0
"34563",37,"Private",454915,"10th",6,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"169",18,"Private",41879,"HS-grad",9,"Never-married","Handlers-cleaners","Unmarried","White","Male",0,0,25,"United-States","<=50K","Unmarried",0
"4131",50,"Private",240374,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"23736",34,"Private",181311,"11th",7,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"48359",32,"Private",229566,"Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"28745",34,"Private",201122,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"4605",34,"Private",111985,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"32685",57,"Private",127728,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K","Married",1
"19429",26,"Private",139992,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"34682",27,"Self-emp-inc",376936,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"27391",17,"Private",174298,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"17277",56,"Private",112840,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"26353",28,"Local-gov",216965,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"12222",54,"Federal-gov",28683,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",4386,0,41,"United-States",">50K","Married",1
"1271",38,"Private",415578,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"30298",36,"Local-gov",171482,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,56,"United-States",">50K","Married",1
"43123",25,"Private",299908,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","Black","Female",0,0,40,"United-States",">50K","Married",1
"37599",47,"Private",207140,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"8677",36,"Self-emp-not-inc",52870,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",4386,0,50,"United-States",">50K","Married",1
"11831",30,"Private",361280,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"2333",27,"Private",240172,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"34285",30,"Federal-gov",49593,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"13686",45,"Private",171540,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"44330",27,"Private",102889,"Some-college",10,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"19242",23,"Private",268525,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"17350",30,"Private",181651,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"23411",36,"State-gov",112497,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",0,1876,44,"United-States","<=50K","Not-in-family",0
"38627",68,"Private",45508,"5th-6th",3,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,22,"United-States","<=50K","Not-in-family",0
"3821",42,"Private",197810,"Some-college",10,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"23153",35,"Private",337286,"Masters",14,"Never-married","Exec-managerial","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"41286",34,"Private",178615,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"560",21,"Private",151158,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,25,"United-States","<=50K","Not-in-family",0
"22692",18,"Private",79443,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,8,"United-States","<=50K","Own-child",0
"39341",39,"Private",129495,"Some-college",10,"Separated","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"23514",41,"Private",444743,"HS-grad",9,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"29886",39,"Private",192614,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,56,"United-States","<=50K","Married",0
"8421",39,"Private",271610,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"22498",41,"Private",152292,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"5840",56,"Local-gov",291529,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"10311",27,"Private",339921,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,38,"Mexico","<=50K","Not-in-family",0
"3526",19,"Private",163015,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"7058",38,"Private",163204,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1740,40,"United-States","<=50K","Married",0
"46799",23,"Private",182812,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"Dominican-Republic","<=50K","Own-child",0
"16654",40,"State-gov",184018,"Assoc-voc",11,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,38,"United-States",">50K","Married",1
"321",22,"Private",102258,"Some-college",10,"Divorced","Protective-serv","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"45929",42,"Private",251239,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"Puerto-Rico","<=50K","Married",0
"4510",23,"Private",164920,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,15,"Germany","<=50K","Own-child",0
"30939",33,"Private",237833,"Some-college",10,"Divorced","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"9334",44,"Private",97159,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"48199",46,"Private",117605,"9th",5,"Divorced","Sales","Not-in-family","White","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"38167",40,"Private",225660,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,45,"United-States",">50K","Married",1
"22392",54,"Private",339667,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,41,"United-States","<=50K","Not-in-family",0
"20338",27,"Private",35032,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"27312",27,"Self-emp-not-inc",41099,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,30,"United-States","<=50K","Not-in-family",0
