"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"10642",20,"Private",135716,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,44,"United-States","<=50K","Own-child",0
"44610",21,"Private",247779,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,38,"United-States","<=50K","Own-child",0
"32838",63,"Self-emp-not-inc",179400,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",2290,0,20,"United-States","<=50K","Married",0
"5325",27,"Private",232801,"10th",6,"Divorced","Machine-op-inspct","Other-relative","White","Female",0,0,40,"United-States","<=50K","Other-relative",0
"18349",66,"Private",98837,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"32475",22,"Private",174975,"Assoc-voc",11,"Never-married","Tech-support","Own-child","White","Female",0,0,36,"United-States","<=50K","Own-child",0
"38104",25,"Private",344804,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,50,"Mexico","<=50K","Married",0
"26803",36,"Self-emp-inc",116133,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,57,"United-States","<=50K","Married",0
"34717",36,"Self-emp-not-inc",405644,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,35,"Mexico","<=50K","Married",0
"35685",21,"Private",175374,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"17334",30,"Private",296453,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"15277",48,"Private",189498,"11th",7,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"9895",22,"Private",162282,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,55,"United-States","<=50K","Own-child",0
"14754",34,"Private",341954,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"13833",38,"Private",119098,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Male",0,0,42,"United-States","<=50K","Not-in-family",0
"27094",37,"Private",173128,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"44442",31,"Local-gov",199368,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","Black","Male",0,0,50,"United-States",">50K","Married",1
"27974",34,"Private",405577,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"37584",30,"Private",100734,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,38,"United-States","<=50K","Married",0
"33678",58,"Private",371064,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,20,"United-States","<=50K","Married",0
"27097",37,"Federal-gov",93225,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",7688,0,40,"United-States",">50K","Married",1
"20341",39,"Private",63910,"Some-college",10,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"United-States","<=50K","Own-child",0
"25537",34,"Private",57426,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"27122",22,"State-gov",96862,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"3035",61,"Private",385583,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"15737",46,"Private",129232,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"38693",68,"Private",163346,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,32,"United-States","<=50K","Not-in-family",0
"8396",38,"Private",30509,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Wife","White","Female",3908,0,50,"United-States","<=50K","Married",0
"35912",22,"Private",615367,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"37744",26,"Private",132572,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,32,"United-States","<=50K","Own-child",0
"44483",43,"Private",178866,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,25,"United-States",">50K","Married",1
"9308",51,"Private",25932,"Assoc-voc",11,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,99,"United-States",">50K","Married",1
"21172",51,"Self-emp-not-inc",149220,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,75,"United-States","<=50K","Married",0
"29681",46,"Local-gov",121370,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,30,"United-States","<=50K","Unmarried",0
"14593",55,"Local-gov",190091,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"41453",28,"Private",130856,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,36,"United-States","<=50K","Married",0
"20556",30,"Local-gov",73796,"Bachelors",13,"Separated","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"24657",26,"Private",161007,"Assoc-voc",11,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,80,"United-States","<=50K","Married",0
"8535",20,"Private",87867,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"20845",25,"Private",267012,"Assoc-voc",11,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"35880",54,"Private",319697,"Some-college",10,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"4369",35,"Self-emp-not-inc",107662,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,5,"Canada","<=50K","Unmarried",0
"16703",17,"Private",175024,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",2176,0,18,"United-States","<=50K","Own-child",0
"14174",32,"Self-emp-not-inc",127295,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","Other","Male",0,0,20,"Iran","<=50K","Not-in-family",0
"39851",29,"Private",244721,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,35,"United-States",">50K","Married",1
"2476",48,"Private",278303,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"8904",64,"Without-pay",209291,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"38474",18,"Private",219841,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,12,"United-States","<=50K","Own-child",0
"45228",56,"Private",282023,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"26331",29,"Private",199499,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"14715",28,"Private",194690,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"39884",31,"State-gov",161631,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"1116",71,"Federal-gov",101676,"10th",6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"31186",28,"Private",469864,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"42951",28,"Private",419146,"7th-8th",4,"Separated","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","Not-in-family",0
"44507",39,"Private",249720,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,60,"United-States","<=50K","Unmarried",0
"46970",47,"Private",162494,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,45,"United-States",">50K","Unmarried",1
"40417",25,"Private",220220,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,45,"United-States","<=50K","Own-child",0
"43290",40,"State-gov",150874,"Masters",14,"Divorced","Exec-managerial","Unmarried","White","Female",1506,0,40,"United-States","<=50K","Unmarried",0
"37861",28,"Private",270887,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Male",0,0,65,"United-States","<=50K","Not-in-family",0
"47896",49,"Private",237920,"Doctorate",16,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"3829",36,"Private",104213,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"8736",76,"Self-emp-not-inc",161182,"Some-college",10,"Widowed","Sales","Not-in-family","White","Male",0,0,20,"United-States","<=50K","Not-in-family",0
"47341",46,"Private",149949,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"31312",32,"Private",193285,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"33163",24,"Private",304463,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,65,"United-States","<=50K","Married",0
"44290",42,"Private",202565,"1st-4th",2,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Italy","<=50K","Married",0
"12096",30,"Private",162442,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"22190",27,"Private",200227,"Assoc-voc",11,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,40,"United-States","<=50K","Married",0
"10973",34,"Private",181152,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","Black","Female",0,0,35,"United-States","<=50K","Married",0
"723",47,"Self-emp-not-inc",60087,"Some-college",10,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Female",0,0,60,"United-States","<=50K","Not-in-family",0
"4957",22,"Private",211013,"HS-grad",9,"Separated","Adm-clerical","Other-relative","White","Female",0,0,40,"United-States","<=50K","Other-relative",0
"44747",32,"Private",311524,"HS-grad",9,"Never-married","Craft-repair","Own-child","Black","Male",0,0,38,"United-States","<=50K","Own-child",0
"12192",31,"Private",337505,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"Japan","<=50K","Married",0
"39162",43,"Private",354408,"12th",8,"Married-civ-spouse","Adm-clerical","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"31790",27,"Private",178778,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,80,"United-States",">50K","Not-in-family",1
"44852",48,"Private",145636,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"47651",51,"Private",293802,"5th-6th",3,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,52,"United-States","<=50K","Married",0
"16255",38,"Private",149347,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"14621",18,"Private",31008,"Some-college",10,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"12274",32,"Local-gov",450141,"Some-college",10,"Divorced","Protective-serv","Not-in-family","White","Male",0,1408,40,"United-States","<=50K","Not-in-family",0
"10886",46,"Private",141058,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"6529",28,"Local-gov",194759,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,1669,90,"United-States","<=50K","Not-in-family",0
"23008",28,"Private",32291,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",2174,0,40,"United-States","<=50K","Not-in-family",0
"997",59,"Local-gov",662460,"10th",6,"Widowed","Prof-specialty","Unmarried","White","Female",0,0,15,"United-States","<=50K","Unmarried",0
"7774",19,"Private",277695,"Preschool",1,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,50,"Mexico","<=50K","Not-in-family",0
"8653",33,"Private",207561,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"13511",42,"Self-emp-not-inc",221581,"HS-grad",9,"Married-spouse-absent","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"47252",34,"Local-gov",31391,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,53,"United-States",">50K","Married",1
"6060",43,"Federal-gov",269733,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"17107",57,"Private",34269,"HS-grad",9,"Widowed","Transport-moving","Unmarried","White","Male",0,653,42,"United-States",">50K","Unmarried",1
"30075",20,"Private",386643,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"9715",43,"Private",60001,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"20270",52,"Private",192390,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"40210",50,"Private",151580,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"8236",25,"Private",290441,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"25050",52,"Federal-gov",221532,"Bachelors",13,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"39275",30,"Private",247444,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"Nicaragua","<=50K","Married",0
"975",25,"Private",217006,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"45630",28,"Private",174327,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"47266",30,"Self-emp-not-inc",67072,"Bachelors",13,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",6849,0,60,"United-States","<=50K","Not-in-family",0
"15191",48,"Local-gov",328610,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"657",35,"Federal-gov",104858,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"34706",35,"Private",190194,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"23824",24,"Private",33088,"11th",7,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"42456",64,"Self-emp-not-inc",47462,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"42394",20,"Private",117222,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,50,"United-States","<=50K","Own-child",0
"37509",59,"Private",35411,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"33059",45,"Private",191703,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K","Own-child",0
"22384",18,"Self-emp-inc",38307,"11th",7,"Never-married","Farming-fishing","Own-child","White","Male",0,0,30,"United-States","<=50K","Own-child",0
"3136",21,"Self-emp-inc",153516,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"33067",44,"Private",157217,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"41556",49,"Local-gov",269527,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"39365",42,"Private",289636,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,46,"United-States","<=50K","Married",0
"41134",20,"Local-gov",163965,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"32871",34,"Private",271933,"Masters",14,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States","<=50K","Unmarried",0
"3715",51,"Private",256051,"11th",7,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,1628,40,"United-States","<=50K","Married",0
"21086",48,"Private",34186,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,70,"United-States","<=50K","Married",0
"42677",35,"Private",261012,"Some-college",10,"Married-spouse-absent","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"17122",17,"Private",198124,"11th",7,"Never-married","Sales","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"43579",25,"Private",208881,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"44373",34,"Self-emp-not-inc",156890,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"34342",55,"Local-gov",133201,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States","<=50K","Married",0
"8977",22,"Private",92609,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,50,"United-States","<=50K","Unmarried",0
"700",54,"Private",387540,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"45549",42,"Self-emp-not-inc",248406,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"11560",32,"Private",329432,"Masters",14,"Never-married","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"19310",22,"Private",52262,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"20542",46,"Private",59767,"Some-college",10,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"34266",53,"Self-emp-inc",135643,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,50,"South","<=50K","Married",0
"684",42,"Private",55395,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,52,"United-States","<=50K","Married",0
"36421",32,"Local-gov",250585,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"48704",47,"Private",161950,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States","<=50K","Unmarried",0
"35667",40,"Self-emp-not-inc",111971,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,30,"United-States","<=50K","Married",0
"12270",60,"Self-emp-not-inc",54553,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,20,"United-States","<=50K","Married",0
"6290",51,"Private",43705,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"3130",66,"Private",204283,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"21301",22,"Private",445758,"5th-6th",3,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","Not-in-family",0
"25882",29,"Self-emp-inc",87745,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"39195",41,"Self-emp-not-inc",150533,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"23356",50,"Private",44368,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"41805",29,"Private",176027,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"47949",45,"Private",156117,"Assoc-voc",11,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,32,"United-States","<=50K","Not-in-family",0
"22536",23,"Private",178818,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"35309",41,"Federal-gov",19914,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","Asian-Pac-Islander","Female",0,0,40,"Philippines",">50K","Married",1
"18650",25,"Private",122999,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"16985",31,"Self-emp-not-inc",80145,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"27004",36,"Private",210452,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,45,"United-States","<=50K","Unmarried",0
"724",35,"Self-emp-not-inc",28987,"9th",5,"Married-civ-spouse","Craft-repair","Husband","Amer-Indian-Eskimo","Male",0,0,96,"United-States","<=50K","Married",0
"27602",26,"Self-emp-inc",160340,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"43146",17,"Private",238628,"11th",7,"Never-married","Other-service","Own-child","White","Female",0,0,5,"United-States","<=50K","Own-child",0
"38377",25,"Private",202091,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,60,"United-States","<=50K","Own-child",0
"37758",29,"Private",157612,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",14344,0,40,"United-States",">50K","Not-in-family",1
"18231",40,"Private",102606,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"29038",46,"State-gov",27802,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,38,"United-States",">50K","Married",1
"1229",29,"Private",207513,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,56,"United-States","<=50K","Married",0
"27285",28,"Private",181291,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,1564,50,"United-States",">50K","Not-in-family",1
"24684",69,"Private",228921,"Bachelors",13,"Widowed","Prof-specialty","Not-in-family","White","Male",0,2282,40,"United-States",">50K","Not-in-family",1
"41451",19,"Private",43003,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"39782",31,"Private",241885,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"20416",38,"Private",278253,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,48,"United-States","<=50K","Unmarried",0
"45162",53,"Private",73134,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,60,"United-States",">50K","Married",1
"24353",18,"Private",51255,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,15,"United-States","<=50K","Own-child",0
"30141",37,"Self-emp-not-inc",410919,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"47380",23,"Private",116830,"12th",8,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"23138",17,"Private",171080,"11th",7,"Never-married","Other-service","Own-child","White","Male",0,0,12,"United-States","<=50K","Own-child",0
"28534",44,"Private",82601,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"45893",47,"Private",163814,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"46137",61,"Local-gov",248595,"1st-4th",2,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"47507",18,"Private",35065,"HS-grad",9,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"2791",33,"Private",250782,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"25116",23,"Local-gov",144165,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Amer-Indian-Eskimo","Male",0,0,30,"United-States","<=50K","Own-child",0
"22162",28,"Private",161607,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"13150",38,"Private",324053,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"1564",35,"Private",455469,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States",">50K","Married",1
"9261",64,"Self-emp-not-inc",108654,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1421,35,"United-States","<=50K","Married",0
"28004",46,"State-gov",72506,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","Black","Female",0,0,40,"United-States","<=50K","Married",0
"21958",19,"Private",129620,"10th",6,"Never-married","Other-service","Other-relative","White","Female",0,0,30,"United-States","<=50K","Other-relative",0
"29335",24,"State-gov",163480,"Masters",14,"Never-married","Adm-clerical","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"41212",33,"Private",34848,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40817",17,"Private",193748,"11th",7,"Never-married","Sales","Own-child","White","Male",0,0,15,"United-States","<=50K","Own-child",0
"6470",33,"Self-emp-not-inc",656488,"Assoc-voc",11,"Divorced","Tech-support","Unmarried","Black","Male",0,0,50,"United-States","<=50K","Unmarried",0
"14287",21,"Private",191265,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"19302",51,"State-gov",172962,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"25272",31,"Private",223046,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"12237",28,"Private",145242,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",4386,0,20,"United-States",">50K","Married",1
"893",70,"Private",573446,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",1455,0,40,"United-States","<=50K","Married",0
"48668",59,"Federal-gov",23789,"HS-grad",9,"Married-civ-spouse","Sales","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"1335",63,"Self-emp-inc",180955,"5th-6th",3,"Married-civ-spouse","Sales","Husband","White","Male",0,0,25,"United-States","<=50K","Married",0
"45257",38,"Self-emp-not-inc",172342,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"34049",19,"Private",188669,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K","Own-child",0
"25101",24,"Private",207940,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,30,"United-States","<=50K","Married",0
"37549",33,"Private",268571,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
