"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"8950",71,"Self-emp-not-inc",137723,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",1455,0,3,"United-States","<=50K","Married",0
"11584",42,"Private",221947,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"27639",24,"Private",179423,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"14082",28,"Private",239539,"HS-grad",9,"Never-married","Craft-repair","Own-child","Asian-Pac-Islander","Male",0,0,45,"United-States","<=50K","Own-child",0
"26019",24,"Private",261561,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"39489",50,"Local-gov",163921,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"31116",42,"Private",248094,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1740,43,"United-States","<=50K","Married",0
"36973",36,"Private",265881,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"36564",50,"Federal-gov",65160,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"31799",49,"Private",62546,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"26231",26,"Private",137678,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"1087",45,"Self-emp-inc",61885,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,48,"United-States",">50K","Married",1
"32847",35,"Private",347491,"Assoc-voc",11,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"15970",59,"Private",190748,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"13608",20,"Self-emp-inc",134815,"9th",5,"Never-married","Craft-repair","Unmarried","White","Male",0,625,40,"United-States","<=50K","Unmarried",0
"11729",30,"Local-gov",327203,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"1247",29,"Federal-gov",204796,"10th",6,"Separated","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"25464",46,"Private",123598,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"21988",31,"Private",459465,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"41128",47,"Private",266275,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"6210",60,"Private",203985,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"20546",49,"Private",204629,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"35845",51,"Private",22211,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,60,"United-States",">50K","Married",1
"5022",55,"Self-emp-not-inc",129786,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"18948",20,"Private",118462,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,43,"United-States","<=50K","Own-child",0
"24807",50,"Self-emp-not-inc",57758,"Assoc-voc",11,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"27704",42,"Private",135056,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"12890",46,"Local-gov",318259,"HS-grad",9,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"12346",29,"Private",272715,"10th",6,"Divorced","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"16290",31,"Private",45781,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",14084,0,50,"United-States",">50K","Not-in-family",1
"44657",39,"Private",240841,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,25,"United-States","<=50K","Not-in-family",0
"8037",32,"Private",26803,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"9578",39,"Self-emp-inc",91039,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,45,"United-States",">50K","Married",1
"7439",61,"Self-emp-not-inc",243019,"Preschool",1,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"12210",66,"State-gov",33155,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"28434",33,"Private",150570,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,43,"United-States",">50K","Married",1
"29889",20,"Private",217467,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"43607",33,"Private",169973,"Assoc-voc",11,"Separated","Protective-serv","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"23517",45,"State-gov",271962,"Bachelors",13,"Divorced","Protective-serv","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"23881",43,"Private",188808,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"40792",50,"Self-emp-not-inc",132716,"Prof-school",15,"Married-civ-spouse","Exec-managerial","Husband","White","Male",99999,0,50,"United-States",">50K","Married",1
"5385",48,"Private",324655,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"35585",31,"Private",200246,"9th",5,"Never-married","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"24396",34,"Private",306215,"Assoc-voc",11,"Never-married","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"16447",36,"Private",207157,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"Mexico","<=50K","Unmarried",0
"33307",29,"Private",320451,"HS-grad",9,"Never-married","Protective-serv","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K","Not-in-family",0
"26284",54,"Private",257337,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"41686",59,"Private",102193,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"46525",47,"Private",49298,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"39462",33,"Private",159574,"7th-8th",4,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"34768",27,"Private",69132,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"17521",42,"Private",65372,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"38063",25,"Private",137367,"Bachelors",13,"Never-married","Sales","Unmarried","Asian-Pac-Islander","Male",0,0,44,"Philippines","<=50K","Unmarried",0
"40778",32,"Private",113838,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"9607",29,"Private",256764,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,1564,40,"United-States",">50K","Not-in-family",1
"9817",58,"Private",200316,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"3566",53,"State-gov",261839,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"24275",36,"Private",106964,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"19822",36,"Private",165799,"Masters",14,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"6701",29,"Local-gov",270421,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"9678",60,"Private",182343,"12th",8,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"36337",50,"Private",183173,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,40,"United-States",">50K","Married",1
"22028",20,"Private",203240,"9th",5,"Never-married","Sales","Own-child","White","Female",0,0,32,"United-States","<=50K","Own-child",0
"9483",28,"Self-emp-inc",173944,"Bachelors",13,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",15024,0,65,"United-States",">50K","Married",1
"30418",26,"Private",260614,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"39953",56,"Local-gov",212864,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"33796",24,"Private",417668,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"41812",29,"Self-emp-inc",156815,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"16010",44,"Local-gov",174575,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,40,"United-States",">50K","Married",1
"17043",59,"Local-gov",420537,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,38,"United-States",">50K","Married",1
"25005",18,"Private",156874,"12th",8,"Never-married","Other-service","Own-child","White","Male",0,0,27,"United-States","<=50K","Own-child",0
"31694",36,"Private",293528,"Assoc-voc",11,"Never-married","Tech-support","Not-in-family","White","Female",0,0,3,"United-States","<=50K","Not-in-family",0
"14949",29,"Self-emp-not-inc",70100,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,80,"United-States","<=50K","Married",0
"20652",29,"Private",200515,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,38,"United-States","<=50K","Married",0
"28165",44,"Private",326232,"7th-8th",4,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,48,"United-States","<=50K","Not-in-family",0
"14769",35,"Private",170195,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"24010",36,"Self-emp-not-inc",111957,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,52,"United-States","<=50K","Married",0
"32089",24,"Private",224716,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"25053",42,"Private",153160,"HS-grad",9,"Widowed","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"28620",47,"State-gov",148171,"Doctorate",16,"Divorced","Prof-specialty","Unmarried","White","Male",0,0,50,"France",">50K","Unmarried",1
"12614",66,"Private",95644,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"19992",27,"Private",406662,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",4416,0,40,"United-States","<=50K","Not-in-family",0
"29247",33,"Private",192663,"HS-grad",9,"Separated","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"28460",22,"Private",106843,"10th",6,"Never-married","Craft-repair","Other-relative","White","Male",0,0,30,"United-States","<=50K","Other-relative",0
"39011",18,"Self-emp-inc",117372,"11th",7,"Never-married","Sales","Own-child","White","Male",0,0,15,"United-States","<=50K","Own-child",0
"2192",21,"Local-gov",176998,"HS-grad",9,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"41356",38,"Private",257735,"9th",5,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40494",37,"State-gov",252939,"Assoc-voc",11,"Never-married","Prof-specialty","Unmarried","Black","Female",5455,0,40,"United-States","<=50K","Unmarried",0
"7745",29,"Private",472344,"5th-6th",3,"Married-civ-spouse","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","Not-in-family",0
"32486",41,"Private",352834,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,55,"United-States",">50K","Married",1
"1446",25,"Private",199545,"HS-grad",9,"Never-married","Sales","Not-in-family","White","Female",0,0,35,"United-States","<=50K","Not-in-family",0
"954",19,"Local-gov",220558,"11th",7,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,35,"United-States","<=50K","Other-relative",0
"27427",17,"Private",183066,"10th",6,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"966",19,"Private",260265,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,50,"United-States","<=50K","Own-child",0
"1809",32,"Self-emp-not-inc",400061,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",15024,0,40,"Philippines",">50K","Married",1
"10189",39,"Private",186719,"Some-college",10,"Separated","Craft-repair","Unmarried","White","Female",0,0,25,"United-States","<=50K","Unmarried",0
"8508",50,"Self-emp-not-inc",200618,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"34975",57,"Private",194850,"Some-college",10,"Married-civ-spouse","Other-service","Husband","Other","Male",0,0,40,"Mexico","<=50K","Married",0
"38101",53,"Private",150726,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"40508",45,"Private",240841,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"4474",32,"State-gov",308955,"Assoc-acdm",12,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"United-States","<=50K","Married",0
"3056",59,"Private",378585,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,44,"United-States",">50K","Married",1
"29219",44,"Private",157249,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,1977,50,"United-States",">50K","Married",1
"284",31,"Private",241797,"Some-college",10,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"48429",50,"Self-emp-not-inc",240922,"Assoc-acdm",12,"Never-married","Sales","Not-in-family","White","Female",0,1408,5,"United-States","<=50K","Not-in-family",0
"41054",36,"Private",206253,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,1617,40,"United-States","<=50K","Not-in-family",0
"45079",45,"Private",166056,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"31907",66,"Local-gov",36364,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2267,40,"United-States","<=50K","Married",0
"25807",33,"Private",143582,"HS-grad",9,"Separated","Other-service","Unmarried","Asian-Pac-Islander","Female",0,0,48,"China","<=50K","Unmarried",0
"30435",36,"Private",100681,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",2463,0,40,"United-States","<=50K","Not-in-family",0
"10175",53,"State-gov",153486,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"28491",53,"Self-emp-not-inc",162576,"7th-8th",4,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,99,"United-States","<=50K","Married",0
"876",37,"Private",106043,"HS-grad",9,"Married-civ-spouse","Sales","Husband","Black","Male",0,0,40,"United-States",">50K","Married",1
"43231",26,"Private",86872,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"46650",26,"Private",187248,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"1998",36,"Local-gov",126569,"Bachelors",13,"Divorced","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"27353",58,"Private",430005,"10th",6,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"44491",58,"Private",265086,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"13098",47,"Private",159399,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"21793",48,"Private",94461,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,16,"United-States","<=50K","Not-in-family",0
"6565",42,"Private",32016,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"43306",61,"Private",280088,"7th-8th",4,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"30930",65,"State-gov",326691,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","Black","Male",0,0,40,"United-States",">50K","Married",1
"8288",54,"Private",76268,"HS-grad",9,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,80,"United-States","<=50K","Not-in-family",0
"14146",38,"Private",246463,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"18291",23,"Private",54472,"Some-college",10,"Married-spouse-absent","Other-service","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"3148",32,"State-gov",316589,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"48709",41,"Private",206878,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,32,"United-States","<=50K","Unmarried",0
"35294",44,"Private",57233,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"9689",46,"Self-emp-not-inc",102869,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"23518",40,"Private",204046,"10th",6,"Divorced","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"22183",42,"Private",76280,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"10046",62,"Self-emp-not-inc",271464,"Masters",14,"Separated","Farming-fishing","Not-in-family","White","Male",0,0,30,"United-States","<=50K","Not-in-family",0
"21447",22,"Private",36011,"Assoc-voc",11,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,30,"United-States","<=50K","Not-in-family",0
"9331",59,"Local-gov",358747,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"32119",47,"Private",343579,"1st-4th",2,"Married-spouse-absent","Farming-fishing","Not-in-family","White","Male",0,0,12,"Mexico","<=50K","Not-in-family",0
"670",35,"Self-emp-inc",333636,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","Black","Male",0,0,75,"United-States","<=50K","Married",0
"21619",47,"Private",169092,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States",">50K","Unmarried",1
"5063",22,"Private",124483,"Bachelors",13,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Male",0,2339,40,"India","<=50K","Not-in-family",0
"6339",46,"Private",188950,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"7863",51,"Private",173987,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"37685",35,"Private",187711,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"18334",18,"Private",283342,"11th",7,"Never-married","Other-service","Other-relative","Black","Male",0,0,20,"United-States","<=50K","Other-relative",0
"24963",28,"Private",206125,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"26621",36,"Private",135289,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"46303",46,"Private",52291,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,45,"United-States",">50K","Married",1
"4890",23,"Private",283092,"HS-grad",9,"Never-married","Sales","Other-relative","Black","Male",0,0,40,"Jamaica","<=50K","Other-relative",0
"13439",51,"Private",105788,"5th-6th",3,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"Scotland","<=50K","Unmarried",0
"22443",39,"Self-emp-inc",186934,"Bachelors",13,"Married-spouse-absent","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"7274",21,"Private",96061,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,10,"United-States","<=50K","Own-child",0
"32670",35,"Private",217893,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"48293",28,"Private",66095,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"12154",24,"Private",199915,"Bachelors",13,"Never-married","Sales","Own-child","White","Female",0,0,35,"United-States","<=50K","Own-child",0
"19474",71,"Private",157909,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",2964,0,60,"United-States","<=50K","Not-in-family",0
"14299",20,"Private",175800,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,25,"United-States","<=50K","Not-in-family",0
"42199",47,"Self-emp-inc",362835,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"43876",26,"Private",339324,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,96,"United-States","<=50K","Married",0
"15576",27,"Private",76978,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"United-States","<=50K","Own-child",0
"13596",31,"Private",214235,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1977,40,"United-States",">50K","Married",1
"33829",52,"Private",128272,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,14,"United-States","<=50K","Married",0
"13846",45,"Private",55272,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"15572",38,"Private",49115,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"120",43,"Private",179866,"Bachelors",13,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States",">50K","Unmarried",1
"30582",59,"Self-emp-inc",52822,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"11396",53,"Private",92565,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"United-States",">50K","Married",1
"11578",41,"Local-gov",106982,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,52,"United-States","<=50K","Married",0
"16643",62,"Private",270092,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"5510",35,"Private",230279,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"12364",46,"Private",222011,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"46164",34,"Private",286675,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"2517",24,"Private",354351,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"37443",29,"Private",263005,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"Germany","<=50K","Married",0
"30209",60,"Self-emp-inc",123218,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"23398",19,"Private",229745,"HS-grad",9,"Never-married","Farming-fishing","Own-child","White","Male",0,0,20,"United-States","<=50K","Own-child",0
"47761",24,"Private",498349,"Bachelors",13,"Never-married","Transport-moving","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"29702",41,"Private",112763,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"41296",22,"Private",496856,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"14237",42,"Local-gov",247082,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3103,0,50,"United-States",">50K","Married",1
"26037",38,"Private",91857,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,44,"United-States","<=50K","Married",0
"34932",23,"Local-gov",336010,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,32,"United-States","<=50K","Not-in-family",0
"22356",55,"Private",169611,"11th",7,"Widowed","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"3801",23,"Private",215616,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,37,"United-States","<=50K","Not-in-family",0
"8810",55,"Private",120910,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"23281",26,"Private",172230,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"13336",24,"Private",315877,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,25,"United-States","<=50K","Not-in-family",0
"43145",37,"Self-emp-inc",86459,"Assoc-acdm",12,"Separated","Exec-managerial","Unmarried","White","Male",0,0,50,"United-States","<=50K","Unmarried",0
"45585",48,"Private",165484,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States",">50K","Married",1
"46262",20,"Private",203027,"HS-grad",9,"Never-married","Farming-fishing","Not-in-family","White","Male",0,0,55,"United-States","<=50K","Not-in-family",0
"44479",40,"Private",287008,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,55,"Germany",">50K","Married",1
"44594",31,"Private",191834,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"7527",26,"Private",376016,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"34582",45,"State-gov",101299,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"37803",37,"Private",709445,"HS-grad",9,"Separated","Craft-repair","Other-relative","Black","Male",0,0,40,"United-States","<=50K","Other-relative",0
"10235",39,"Private",57691,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
