"","age","workclass","fnlwgt","education","educational.num","marital.status","occupation","relationship","race","gender","capital.gain","capital.loss","hours.per.week","native.country","income","relationship.new","income.new"
"1133",27,"Private",82393,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",">50K","Married",1
"37527",40,"Private",63503,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"6551",44,"Private",56651,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"25598",47,"Private",161558,"10th",6,"Married-spouse-absent","Transport-moving","Not-in-family","Black","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"31690",51,"Private",338620,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,60,"United-States",">50K","Married",1
"12805",33,"Private",22405,"HS-grad",9,"Separated","Other-service","Unmarried","Amer-Indian-Eskimo","Female",0,0,72,"United-States","<=50K","Unmarried",0
"44974",38,"Local-gov",282753,"Assoc-voc",11,"Divorced","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"8570",36,"Private",238342,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"12795",23,"State-gov",279243,"HS-grad",9,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,38,"United-States","<=50K","Married",0
"26367",21,"Private",164920,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"40807",30,"Private",231620,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Female",0,0,40,"Mexico","<=50K","Not-in-family",0
"11214",37,"Private",81965,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,25,"United-States","<=50K","Unmarried",0
"27308",28,"Private",37359,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K","Married",1
"3477",18,"Private",141332,"11th",7,"Never-married","Sales","Own-child","Black","Male",0,0,8,"United-States","<=50K","Own-child",0
"18229",43,"State-gov",218542,"HS-grad",9,"Never-married","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"26882",33,"Private",206609,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"20193",61,"Private",166124,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"144",43,"Self-emp-inc",214503,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,45,"United-States",">50K","Married",1
"32131",44,"Private",197389,"HS-grad",9,"Married-spouse-absent","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"29230",34,"Federal-gov",341051,"Masters",14,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"16286",28,"Private",338409,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"Cuba","<=50K","Married",0
"5546",33,"Private",243330,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"27109",35,"Private",149347,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K","Married",0
"341",29,"Private",39257,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"41619",54,"Private",145419,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,1672,50,"United-States","<=50K","Married",0
"9849",37,"Self-emp-not-inc",33975,"Bachelors",13,"Separated","Transport-moving","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"22348",47,"Local-gov",56482,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",7688,0,50,"United-States",">50K","Married",1
"42595",28,"Private",274679,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"41347",37,"Private",249208,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,48,"United-States",">50K","Married",1
"45207",61,"Private",80896,"HS-grad",9,"Separated","Transport-moving","Unmarried","Asian-Pac-Islander","Male",0,0,45,"United-States",">50K","Unmarried",1
"39590",39,"Private",284166,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1902,50,"United-States",">50K","Married",1
"23064",59,"State-gov",163047,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K","Not-in-family",0
"19387",46,"Private",176814,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",99999,0,50,"United-States",">50K","Married",1
"43562",25,"Private",114150,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,40,"United-States","<=50K","Other-relative",0
"1401",34,"Private",24361,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",10520,0,40,"United-States",">50K","Not-in-family",1
"30240",19,"Private",98605,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"38885",20,"Local-gov",194630,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"4650",34,"Private",301251,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"13464",32,"Private",200401,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"Columbia","<=50K","Not-in-family",0
"8012",30,"Private",307353,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,35,"United-States","<=50K","Unmarried",0
"43953",30,"Local-gov",168387,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"41610",31,"Private",159589,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,85,"United-States","<=50K","Not-in-family",0
"39570",55,"Local-gov",159028,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"30503",46,"Private",186820,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",5013,0,40,"United-States","<=50K","Married",0
"45299",27,"Local-gov",137629,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,80,"United-States",">50K","Married",1
"24343",33,"Private",155198,"9th",5,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"21415",57,"Local-gov",44273,"HS-grad",9,"Widowed","Transport-moving","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"26335",43,"Self-emp-not-inc",225165,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"20959",61,"Private",51170,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"1013",45,"Local-gov",181964,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1887,47,"United-States",">50K","Married",1
"4836",36,"Private",114765,"10th",6,"Never-married","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K","Unmarried",0
"6091",49,"Private",131918,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"14208",57,"Private",289605,"9th",5,"Never-married","Craft-repair","Not-in-family","White","Male",0,1617,35,"United-States","<=50K","Not-in-family",0
"34523",74,"Self-emp-inc",228075,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",20051,0,25,"United-States",">50K","Married",1
"17746",40,"Private",100584,"10th",6,"Divorced","Craft-repair","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"31240",52,"Local-gov",108083,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"14472",61,"Private",173866,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"20980",23,"Private",155919,"9th",5,"Married-spouse-absent","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico","<=50K","Not-in-family",0
"45438",37,"Federal-gov",141029,"Masters",14,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"41665",36,"Local-gov",174640,"Assoc-voc",11,"Never-married","Protective-serv","Not-in-family","Black","Female",0,0,60,"United-States",">50K","Not-in-family",1
"39751",29,"Private",169683,"Assoc-voc",11,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"10449",24,"Private",200295,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,35,"United-States","<=50K","Not-in-family",0
"10168",51,"Private",39264,"Some-college",10,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"United-States",">50K","Married",1
"18546",24,"Private",306779,"Assoc-voc",11,"Never-married","Exec-managerial","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"19939",33,"Private",274222,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",7688,0,38,"United-States",">50K","Married",1
"1776",45,"Private",176947,"7th-8th",4,"Never-married","Adm-clerical","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"27876",33,"Private",92865,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"21422",38,"Private",33001,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States",">50K","Married",1
"40933",42,"Private",139126,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"476",73,"Self-emp-not-inc",151255,"Some-college",10,"Widowed","Farming-fishing","Not-in-family","White","Female",0,0,75,"United-States","<=50K","Not-in-family",0
"36974",60,"Private",276009,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,30,"Philippines","<=50K","Married",0
"31333",35,"Private",280966,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"34143",31,"Private",223212,"7th-8th",4,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,50,"United-States","<=50K","Own-child",0
"27670",23,"Private",82393,"9th",5,"Never-married","Other-service","Own-child","Asian-Pac-Islander","Male",0,0,20,"Philippines","<=50K","Own-child",0
"32211",32,"Private",119124,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"37234",22,"State-gov",309348,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,15,"United-States","<=50K","Not-in-family",0
"20811",43,"Private",193494,"10th",6,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"31812",26,"Private",135645,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"25428",37,"Private",218490,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"El-Salvador",">50K","Married",1
"18575",52,"Private",284129,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"22049",50,"Private",123429,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"37230",52,"Self-emp-not-inc",189216,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,65,"United-States","<=50K","Not-in-family",0
"32028",31,"Private",181091,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"36937",55,"Private",26716,"10th",6,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,60,"United-States","<=50K","Not-in-family",0
"22794",37,"Self-emp-not-inc",188774,"Bachelors",13,"Never-married","Protective-serv","Not-in-family","White","Male",0,0,55,"United-States",">50K","Not-in-family",1
"1122",31,"Local-gov",378426,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,99,"Columbia","<=50K","Married",0
"22026",30,"Private",72630,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"12925",42,"Private",23157,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"29576",25,"Local-gov",84224,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"37035",44,"Self-emp-not-inc",138975,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K","Married",0
"33655",28,"Private",232653,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"36868",67,"Self-emp-inc",116517,"Bachelors",13,"Widowed","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K","Unmarried",0
"27050",38,"Private",203836,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"6689",19,"Private",186717,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"3649",35,"Private",216473,"HS-grad",9,"Divorced","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K","Unmarried",0
"14740",44,"Private",185832,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",7298,0,40,"United-States",">50K","Married",1
"22605",25,"Private",55718,"Some-college",10,"Never-married","Tech-support","Own-child","White","Male",0,0,25,"United-States","<=50K","Own-child",0
"4769",47,"Private",358382,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"8206",31,"Private",120461,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"United-States","<=50K","Not-in-family",0
"6496",33,"State-gov",65018,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,20,"China","<=50K","Married",0
"12095",53,"Private",157229,"Assoc-acdm",12,"Married-civ-spouse","Sales","Wife","Asian-Pac-Islander","Female",0,0,40,"India","<=50K","Married",0
"20566",45,"Private",88265,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"21641",54,"Private",138845,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"43706",23,"Private",141272,"Bachelors",13,"Never-married","Other-service","Own-child","Black","Female",0,0,30,"United-States","<=50K","Own-child",0
"35727",52,"Private",108914,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"21787",29,"Private",632593,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","Black","Male",0,0,40,"United-States","<=50K","Married",0
"8626",28,"Private",250967,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",2105,0,40,"United-States","<=50K","Married",0
"16997",31,"Private",295697,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"45756",22,"Private",205939,"Bachelors",13,"Never-married","Exec-managerial","Own-child","White","Male",2202,0,4,"United-States","<=50K","Own-child",0
"7546",33,"Private",204780,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",15024,0,40,"United-States",">50K","Married",1
"17580",44,"Local-gov",34935,"Some-college",10,"Never-married","Other-service","Own-child","Black","Male",0,0,40,"United-States","<=50K","Own-child",0
"39201",69,"State-gov",50468,"Prof-school",15,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,34,"United-States",">50K","Married",1
"870",24,"Private",208946,"Assoc-voc",11,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"8715",27,"Private",26326,"Assoc-voc",11,"Divorced","Other-service","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K","Unmarried",0
"34702",46,"Private",99385,"Bachelors",13,"Separated","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"29670",26,"Local-gov",211497,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"29649",52,"Private",204584,"Bachelors",13,"Married-spouse-absent","Exec-managerial","Not-in-family","White","Female",0,0,42,"United-States","<=50K","Not-in-family",0
"42607",19,"Private",162094,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"48474",64,"State-gov",104361,"Some-college",10,"Separated","Adm-clerical","Not-in-family","White","Female",0,0,65,"United-States","<=50K","Not-in-family",0
"45588",31,"Self-emp-not-inc",234537,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"15578",44,"Private",181265,"Assoc-acdm",12,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"46917",42,"Private",66006,"10th",6,"Never-married","Transport-moving","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"42318",38,"Self-emp-not-inc",127772,"HS-grad",9,"Divorced","Farming-fishing","Own-child","White","Male",0,0,50,"United-States","<=50K","Own-child",0
"2572",41,"Self-emp-inc",136986,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"6673",48,"Private",168462,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"29098",31,"Private",182177,"Bachelors",13,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Yugoslavia","<=50K","Married",0
"5209",53,"Local-gov",130730,"HS-grad",9,"Divorced","Adm-clerical","Other-relative","White","Female",0,0,35,"United-States","<=50K","Other-relative",0
"47596",44,"Private",267790,"9th",5,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"28088",35,"Private",79050,"HS-grad",9,"Never-married","Transport-moving","Unmarried","Black","Male",0,0,72,"United-States","<=50K","Unmarried",0
"28468",40,"Private",198692,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",5178,0,60,"United-States",">50K","Married",1
"23218",25,"Private",34402,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,1590,60,"United-States","<=50K","Not-in-family",0
"39573",43,"Self-emp-not-inc",75435,"HS-grad",9,"Divorced","Craft-repair","Unmarried","Amer-Indian-Eskimo","Male",0,0,30,"United-States","<=50K","Unmarried",0
"37082",62,"Private",226733,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"30018",35,"Private",93225,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"37863",23,"Private",218899,"Bachelors",13,"Never-married","Sales","Own-child","White","Female",0,0,60,"United-States","<=50K","Own-child",0
"29371",30,"Self-emp-not-inc",226535,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"Mexico","<=50K","Married",0
"38762",17,"Private",121287,"9th",5,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"19303",57,"Private",98350,"Prof-school",15,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,1902,40,"Philippines",">50K","Married",1
"8829",48,"Private",218676,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"24034",41,"Private",163258,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Male",0,0,40,"United-States","<=50K","Not-in-family",0
"30576",39,"Private",186191,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1848,50,"United-States",">50K","Married",1
"48827",39,"Local-gov",111499,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,20,"United-States",">50K","Married",1
"20338",27,"Private",35032,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"424",24,"Private",302195,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K","Not-in-family",0
"27981",40,"Private",75363,"Some-college",10,"Separated","Exec-managerial","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"27691",36,"Federal-gov",403489,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","Married",1
"13027",48,"Self-emp-not-inc",121424,"Bachelors",13,"Separated","Tech-support","Not-in-family","White","Male",0,0,50,"United-States","<=50K","Not-in-family",0
"12755",29,"Private",247867,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","Married",1
"35953",17,"Private",152652,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,25,"United-States","<=50K","Own-child",0
"18676",18,"Private",343059,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K","Own-child",0
"30673",48,"Private",173938,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"31780",55,"Local-gov",88856,"7th-8th",4,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"29434",32,"Private",175052,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","Unmarried",0
"41322",18,"Private",162840,"12th",8,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K","Own-child",0
"35914",39,"Private",51264,"11th",7,"Divorced","Other-service","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"11406",47,"Private",195688,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","Married",0
"32572",21,"Private",57916,"HS-grad",9,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"United-States","<=50K","Own-child",0
"43338",26,"Private",165235,"Bachelors",13,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"Thailand","<=50K","Own-child",0
"21017",22,"Private",324637,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,42,"United-States","<=50K","Not-in-family",0
"19496",22,"Private",190625,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,35,"United-States","<=50K","Own-child",0
"44591",24,"Private",121023,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"22627",42,"Self-emp-inc",369781,"7th-8th",4,"Divorced","Craft-repair","Unmarried","White","Male",0,0,25,"United-States","<=50K","Unmarried",0
"34540",45,"Private",114459,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K","Married",1
"980",53,"Self-emp-not-inc",174102,"Prof-school",15,"Divorced","Prof-specialty","Unmarried","White","Male",25236,0,60,"United-States",">50K","Unmarried",1
"41118",30,"Private",175931,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"22365",25,"Private",60485,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Female",0,0,30,"United-States","<=50K","Own-child",0
"27914",57,"Private",161097,"HS-grad",9,"Divorced","Sales","Not-in-family","White","Female",0,0,26,"United-States","<=50K","Not-in-family",0
"41466",24,"Private",65743,"Bachelors",13,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,30,"United-States","<=50K","Not-in-family",0
"40475",32,"Private",199416,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"40333",23,"Private",293091,"HS-grad",9,"Never-married","Sales","Own-child","White","Male",0,0,30,"United-States","<=50K","Own-child",0
"12347",29,"Private",118598,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"United-States","<=50K","Unmarried",0
"31643",27,"Private",122038,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States","<=50K","Married",0
"48815",54,"Private",337992,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,50,"Japan",">50K","Married",1
"47812",52,"Private",173987,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"43741",38,"Private",185330,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Female",0,0,25,"United-States","<=50K","Own-child",0
"1245",29,"Private",229803,"HS-grad",9,"Married-spouse-absent","Transport-moving","Not-in-family","Black","Male",0,0,49,"Haiti","<=50K","Not-in-family",0
"8317",54,"Private",155737,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",8614,0,40,"United-States",">50K","Not-in-family",1
"39862",44,"Self-emp-not-inc",89172,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,80,"United-States","<=50K","Married",0
"16916",58,"Self-emp-not-inc",35723,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K","Married",0
"39768",39,"Private",58972,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","White","Male",1506,0,40,"United-States","<=50K","Unmarried",0
"9445",18,"Private",195318,"11th",7,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,23,"United-States","<=50K","Own-child",0
"9315",26,"Private",209051,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,25,"United-States","<=50K","Not-in-family",0
"24867",38,"Private",168407,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",5721,0,44,"United-States","<=50K","Unmarried",0
"21786",40,"Private",197923,"Bachelors",13,"Never-married","Adm-clerical","Unmarried","Black","Female",2977,0,40,"United-States","<=50K","Unmarried",0
"12221",33,"Private",251990,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","Other","Male",0,0,37,"United-States","<=50K","Not-in-family",0
"23390",48,"Private",108699,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"3926",31,"Private",208798,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"25320",25,"Private",75759,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,44,"United-States",">50K","Married",1
"20115",43,"Private",193494,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","Married",0
"26984",22,"Private",215546,"Assoc-acdm",12,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,55,"United-States","<=50K","Not-in-family",0
"2815",63,"Federal-gov",160473,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","Not-in-family",0
"19679",47,"Federal-gov",55377,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Black","Male",0,0,40,"United-States","<=50K","Own-child",0
"5766",59,"Self-emp-inc",36085,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,60,"United-States",">50K","Married",1
